13,5,3,1,0,1,1,9,1.1,7,9,9,1.689879894256592,-1,-1,-1,-1
13,5,3,2,0,1,1,10,1.35,7,9,10,1.429462432861328,-1,-1,-1,-1
13,5,3,3,0,1,1,8,1,7,9,8,1.48020601272583,-1,-1,-1,-1
13,5,3,4,0,1,1,7,1.2,7,9,9,1.387022972106934,-1,-1,-1,-1
13,5,3,5,0,1,1,7,0.8500000000000001,7,9,7,1.558161735534668,-1,-1,-1,-1
13,5,3,6,0,1,1,7,1.35,7,9,9,1.585436820983887,-1,-1,-1,-1
13,5,3,7,0,1,1,9,1.35,7,9,7,1.477382898330688,-1,-1,-1,-1
13,5,3,8,0,1,1,9,1.15,7,9,9,1.496275901794434,-1,-1,-1,-1
13,5,3,9,0,1,1,9,1.3,7,9,8,1.451864719390869,-1,-1,-1,-1
13,5,3,10,0,1,1,10,0.9,7,9,10,1.398528099060059,-1,-1,-1,-1
13,5,3,11,0,1,1,8,1,7,9,9,1.529705047607422,-1,-1,-1,-1
13,5,3,12,0,1,1,10,1.3,7,9,8,1.485515832901001,-1,-1,-1,-1
13,5,3,13,0,1,1,9,0.9,7,9,7,1.448028802871704,-1,-1,-1,-1
13,5,3,14,0,1,1,8,1.25,7,9,9,1.450292587280273,-1,-1,-1,-1
13,5,3,15,0,1,1,8,0.8500000000000001,7,9,8,1.453686714172363,-1,-1,-1,-1
13,5,3,16,0,1,1,8,1.25,7,9,8,1.488160848617554,-1,-1,-1,-1
13,5,3,17,0,1,1,8,1.1,7,9,8,1.411686182022095,-1,-1,-1,-1
13,5,3,18,0,1,1,8,1.35,7,9,8,1.389772176742554,-1,-1,-1,-1
13,5,3,19,0,1,1,7,0.8,7,9,9,1.544580221176147,-1,-1,-1,-1
13,5,3,20,0,1,1,7,0.8,7,9,7,1.460119724273682,-1,-1,-1,-1
13,5,3,21,0,1,1,7,1.25,7,9,7,1.511572122573853,-1,-1,-1,-1
13,5,3,22,0,1,1,8,1,7,9,8,1.594895601272583,-1,-1,-1,-1
13,5,3,23,0,1,1,10,1.4,7,9,10,1.486913919448853,-1,-1,-1,-1
13,5,3,24,0,1,1,9,1,7,9,7,1.537631034851074,-1,-1,-1,-1
13,5,3,25,0,1,1,8,1.35,7,9,9,1.500503778457642,-1,-1,-1,-1
13,5,3,26,0,1,1,10,1.2,7,9,8,1.45564866065979,10,1.727540731430054,-1,-1
13,5,3,27,0,1,1,9,1.25,7,9,7,1.659031867980957,-1,-1,-1,-1
13,5,3,28,0,1,1,8,1.15,7,9,8,1.638234853744507,-1,-1,-1,-1
13,5,3,29,0,1,1,10,1.35,7,9,8,1.474142074584961,10,1.810395956039429,-1,-1
13,5,3,30,0,1,1,8,0.8500000000000001,7,9,8,1.637413501739502,-1,-1,-1,-1
13,5,3,31,0,1,1,7,1.4,7,9,8,1.489355087280273,-1,-1,-1,-1
13,5,3,32,0,1,1,9,1.4,7,9,9,1.436583995819092,-1,-1,-1,-1
13,5,3,33,0,1,1,9,1.1,7,9,9,1.439462661743164,-1,-1,-1,-1
13,5,3,34,0,1,1,7,1.2,7,9,9,1.490898847579956,7,1.666690826416016,-1,-1
13,5,3,35,0,1,1,8,0.9500000000000001,7,9,8,1.470263957977295,-1,-1,-1,-1
13,5,3,36,0,1,1,8,0.9,7,9,8,1.52957010269165,-1,-1,-1,-1
13,5,3,37,0,1,1,9,0.9,7,9,7,1.460769653320312,-1,-1,-1,-1
13,5,3,38,0,1,1,10,1.2,7,9,9,1.432397127151489,-1,-1,-1,-1
13,5,3,39,0,1,1,7,1.05,7,9,7,1.563802719116211,-1,-1,-1,-1
13,5,3,40,0,1,1,9,0.8500000000000001,7,9,9,1.44734787940979,-1,-1,-1,-1
13,5,3,41,0,1,1,7,1.05,7,9,7,1.650564193725586,-1,-1,-1,-1
13,5,3,42,0,1,1,10,0.9,7,9,9,1.533318758010864,-1,-1,-1,-1
13,5,3,43,0,1,1,10,1.4,7,9,8,1.456011295318604,-1,-1,-1,-1
13,5,3,44,0,1,1,9,0.8500000000000001,7,9,9,1.555450201034546,-1,-1,-1,-1
13,5,3,45,0,1,1,9,1.3,7,9,9,1.454610109329224,-1,-1,-1,-1
13,5,3,46,0,1,1,9,1,7,9,9,1.417853832244873,-1,-1,-1,-1
13,5,3,47,0,1,1,7,1.4,7,9,9,1.485679864883423,-1,-1,-1,-1
13,5,3,48,0,1,1,9,1.35,7,9,9,1.576312065124512,-1,-1,-1,-1
13,5,3,49,0,1,1,8,1.05,7,9,8,1.499839067459106,-1,-1,-1,-1
13,5,3,50,0,1,1,9,1.25,7,9,10,1.414537906646729,-1,-1,-1,-1
13,5,3,51,0,1,1,8,1.15,7,9,9,1.530012845993042,-1,-1,-1,-1
13,5,3,52,0,1,1,10,0.8500000000000001,7,9,8,1.452249765396118,-1,-1,-1,-1
13,5,3,53,0,1,1,9,0.9500000000000001,7,9,9,1.478807926177979,-1,-1,-1,-1
13,5,3,54,0,1,1,7,1.05,7,9,7,1.514286279678345,-1,-1,-1,-1
13,5,3,55,0,1,1,8,1.4,7,9,10,1.461230993270874,-1,-1,-1,-1
13,5,3,56,0,1,1,10,0.9500000000000001,7,9,10,1.504194021224976,-1,-1,-1,-1
13,5,3,57,0,1,1,8,0.8500000000000001,7,9,8,1.395366907119751,-1,-1,-1,-1
13,5,3,58,0,1,1,9,1.05,7,9,8,1.493499994277954,9,1.717093944549561,-1,-1
13,5,3,59,0,1,1,10,0.8,7,9,10,1.456570625305176,-1,-1,-1,-1
13,5,3,60,0,1,1,8,0.8,7,9,8,1.348075151443481,-1,-1,-1,-1
13,5,3,61,0,1,1,10,1.3,7,9,9,1.479605913162231,-1,-1,-1,-1
13,5,3,62,0,1,1,9,1.4,7,9,10,1.466567993164062,-1,-1,-1,-1
13,5,3,63,0,1,1,7,1.3,7,9,7,1.405954122543335,-1,-1,-1,-1
13,5,3,64,0,1,1,8,1.4,7,9,9,1.497540235519409,-1,-1,-1,-1
13,5,3,65,0,1,1,9,0.9,7,9,9,1.573146343231201,-1,-1,-1,-1
13,5,3,66,0,1,1,8,1.1,7,9,7,1.552579164505005,-1,-1,-1,-1
13,5,3,67,0,1,1,10,1.05,7,9,10,1.555922508239746,-1,-1,-1,-1
13,5,3,68,0,1,1,8,0.9,7,9,8,1.48698902130127,-1,-1,-1,-1
13,5,3,69,0,1,1,10,0.9500000000000001,7,9,10,1.490104198455811,-1,-1,-1,-1
13,5,3,70,0,1,1,9,0.9500000000000001,7,9,9,1.533600568771362,-1,-1,-1,-1
13,5,3,71,0,1,1,9,1.35,7,9,7,1.481534719467163,-1,-1,-1,-1
13,5,3,72,0,1,1,8,1.05,7,9,9,1.515997886657715,-1,-1,-1,-1
13,5,3,73,0,1,1,9,1.1,7,9,8,1.575847625732422,-1,-1,-1,-1
13,5,3,74,0,1,1,8,0.8,7,9,8,1.490289926528931,-1,-1,-1,-1
13,5,3,75,0,1,1,7,1.25,7,9,10,1.429490804672241,-1,-1,-1,-1
13,5,3,76,0,1,1,8,1.3,7,9,9,1.447947025299072,-1,-1,-1,-1
13,5,3,77,0,1,1,10,0.8500000000000001,7,9,9,1.427762985229492,-1,-1,-1,-1
13,5,3,78,0,1,1,8,0.9500000000000001,7,9,8,1.455213069915771,-1,-1,-1,-1
13,5,3,79,0,1,1,9,0.9500000000000001,7,9,7,1.571667909622192,9,1.851745128631592,-1,-1
13,5,3,80,0,1,1,7,0.9,7,9,9,1.391109943389893,-1,-1,-1,-1
13,5,3,81,0,1,1,8,1.2,7,9,10,1.497921228408813,-1,-1,-1,-1
13,5,3,82,0,1,1,10,1.15,7,9,10,1.596725940704346,9,1.684503078460693,-1,-1
13,5,3,83,0,1,1,7,1.35,7,9,9,1.471871137619019,-1,-1,-1,-1
13,5,3,84,0,1,1,7,1.1,7,9,9,1.547575950622559,-1,-1,-1,-1
