200,4,6,1,0,0,8,0,0,8,0.5529038906097412,-1,-1,-1,-1
200,4,6,2,0,0,10,0,0,10,0.3954050540924072,-1,-1,-1,-1
200,4,6,3,0,0,9,0,0,9,0.3678426742553711,-1,-1,-1,-1
200,4,6,4,0,0,7,0,0,7,0.3317575454711914,-1,-1,-1,-1
200,4,6,5,0,0,9,0,0,9,0.3188493251800537,-1,-1,-1,-1
200,4,6,6,0,0,7,0,0,7,0.314387321472168,-1,-1,-1,-1
200,4,6,7,0,0,7,0,0,7,0.3199820518493652,-1,-1,-1,-1
200,4,6,8,0,0,8,0,0,8,0.3690426349639893,-1,-1,-1,-1
200,4,6,9,0,0,8,0,0,8,0.3362877368927002,-1,-1,-1,-1
200,4,6,10,0,0,9,0,0,9,0.3586783409118652,-1,-1,-1,-1
200,4,6,11,0,0,7,0,0,7,0.3440597057342529,-1,-1,-1,-1
200,4,6,12,0,0,7,0,0,7,0.2894246578216553,-1,-1,-1,-1
200,4,6,13,0,0,7,0,0,7,0.2847661972045898,-1,-1,-1,-1
200,4,6,14,0,0,8,0,0,9,0.3319056034088135,8,1.386268615722656,-1,-1
200,4,6,15,0,0,9,0,0,9,0.38395094871521,-1,-1,-1,-1
200,4,6,16,0,0,10,0,0,10,0.3728046417236328,-1,-1,-1,-1
200,4,6,17,0,0,8,0,0,9,0.3468921184539795,8,1.264170169830322,-1,-1
200,4,6,18,0,0,8,0,0,8,0.333301305770874,-1,-1,-1,-1
200,4,6,19,0,0,9,0,0,9,0.2903430461883545,-1,-1,-1,-1
200,4,6,20,0,0,10,0,0,10,0.3508033752441406,-1,-1,-1,-1
200,4,6,21,0,0,7,0,0,7,0.3279192447662354,-1,-1,-1,-1
200,4,6,22,0,0,7,0,0,7,0.2832906246185303,-1,-1,-1,-1
200,4,6,23,0,0,8,0,0,8,0.3237175941467285,-1,-1,-1,-1
200,4,6,24,0,0,10,0,0,10,0.3678286075592041,-1,-1,-1,-1
200,4,6,25,0,0,7,0,0,7,0.335094690322876,-1,-1,-1,-1
200,4,6,26,0,0,7,0,0,7,0.4041805267333984,-1,-1,-1,-1
200,4,6,27,0,0,10,0,0,10,0.3615164756774902,-1,-1,-1,-1
200,4,6,28,0,0,9,0,0,9,0.3038015365600586,-1,-1,-1,-1
200,4,6,29,0,0,7,0,0,7,0.3442461490631104,-1,-1,-1,-1
200,4,6,30,0,0,10,0,0,10,0.3182113170623779,-1,-1,-1,-1
200,4,6,31,0,0,8,0,0,8,0.4675180912017822,-1,-1,-1,-1
200,4,6,32,0,0,7,0,0,7,0.3298451900482178,-1,-1,-1,-1
200,4,6,33,0,0,8,0,0,8,0.3069508075714111,-1,-1,-1,-1
200,4,6,34,0,0,8,0,0,8,0.3611056804656982,-1,-1,-1,-1
200,4,6,35,0,0,10,0,0,10,0.3617877960205078,-1,-1,-1,-1
200,4,6,36,0,0,8,0,0,8,0.3091154098510742,-1,-1,-1,-1
200,4,6,37,0,0,10,0,0,10,0.3462340831756592,-1,-1,-1,-1
200,4,6,38,0,0,10,0,0,10,0.3752007484436035,-1,-1,-1,-1
200,4,6,39,0,0,8,0,0,8,0.3374066352844238,-1,-1,-1,-1
