13,3,6,1,0,1,9,0,0,10,0.6986017227172852,9,2.050461530685425,-1,-1
13,3,6,2,0,1,9,0,0,9,0.459951639175415,-1,-1,-1,-1
13,3,6,3,0,1,9,0,0,9,0.3547124862670898,-1,-1,-1,-1
13,3,6,4,0,1,10,0,0,10,0.4849920272827148,-1,-1,-1,-1
13,3,6,5,0,1,8,0,0,8,0.5077407360076904,-1,-1,-1,-1
13,3,6,6,0,1,9,0,0,9,0.4963207244873047,-1,-1,-1,-1
13,3,6,7,0,1,7,0,0,7,0.4219474792480469,-1,-1,-1,-1
13,3,6,8,0,1,8,0,0,9,0.4299917221069336,8,1.654038667678833,-1,-1
13,3,6,9,0,1,10,0,0,10,0.5764620304107666,-1,-1,-1,-1
13,3,6,10,0,1,7,0,0,7,0.5363633632659912,-1,-1,-1,-1
13,3,6,11,0,1,9,0,0,9,0.6694345474243164,-1,-1,-1,-1
13,3,6,12,0,1,7,0,0,7,0.4942688941955566,-1,-1,-1,-1
13,3,6,13,0,1,7,0,0,7,0.3805058002471924,-1,-1,-1,-1
13,3,6,14,0,1,8,0,0,8,0.5899984836578369,-1,-1,-1,-1
13,3,6,15,0,1,9,0,0,9,0.5688271522521973,-1,-1,-1,-1
13,3,6,16,0,1,8,0,0,7,0.5165319442749023,8,2.316517114639282,-1,-1
13,3,6,17,0,1,8,0,0,8,0.4538359642028809,-1,-1,-1,-1
13,3,6,18,0,1,10,0,0,10,0.6457388401031494,-1,-1,-1,-1
13,3,6,19,0,1,8,0,0,8,0.5350236892700195,-1,-1,-1,-1
13,3,6,20,0,1,9,0,0,7,0.6042437553405762,9,1.516229629516602,-1,-1
13,3,6,21,0,1,10,0,0,10,1.329190254211426,-1,-1,-1,-1
13,3,6,22,0,1,10,0,0,10,0.4024014472961426,-1,-1,-1,-1
13,3,6,23,0,1,7,0,0,8,0.5640532970428467,7,2.187913179397583,-1,-1
13,3,6,24,0,1,8,0,0,8,0.5601747035980225,-1,-1,-1,-1
13,3,6,25,0,1,7,0,0,7,0.5328605175018311,-1,-1,-1,-1
13,3,6,26,0,1,9,0,0,9,0.5695557594299316,-1,-1,-1,-1
13,3,6,27,0,1,10,0,0,10,0.5649242401123047,-1,-1,-1,-1
13,3,6,28,0,1,10,0,0,10,0.3776335716247559,-1,-1,-1,-1
13,3,6,29,0,1,10,0,0,10,0.3557307720184326,-1,-1,-1,-1
13,3,6,30,0,1,10,0,0,10,0.3431277275085449,-1,-1,-1,-1
13,3,6,31,0,1,7,0,0,7,0.5474569797515869,-1,-1,-1,-1
13,3,6,32,0,1,10,0,0,10,0.5840115547180176,-1,-1,-1,-1
13,3,6,33,0,1,8,0,0,8,0.5074574947357178,-1,-1,-1,-1
