200,4,7,1,0,0,7,0,0,7,0.80674147605896,-1,-1,-1,-1
200,4,7,2,0,0,7,0,0,7,0.3409342765808105,-1,-1,-1,-1
200,4,7,3,0,0,7,0,0,7,0.2963764667510986,-1,-1,-1,-1
200,4,7,4,0,0,8,0,0,8,0.3087096214294434,-1,-1,-1,-1
200,4,7,5,0,0,7,0,0,7,0.336073637008667,-1,-1,-1,-1
200,4,7,6,0,0,8,0,0,9,0.3181204795837402,8,1.245531558990479,-1,-1
200,4,7,7,0,0,10,0,0,10,0.3572726249694824,-1,-1,-1,-1
200,4,7,8,0,0,10,0,0,10,0.3447585105895996,-1,-1,-1,-1
200,4,7,9,0,0,10,0,0,9,0.3337881565093994,10,1.276057004928589,-1,-1
200,4,7,10,0,0,9,0,0,10,0.2568111419677734,9,1.169063091278076,-1,-1
200,4,7,11,0,0,9,0,0,9,0.2865006923675537,-1,-1,-1,-1
200,4,7,12,0,0,10,0,0,10,0.4087505340576172,-1,-1,-1,-1
200,4,7,13,0,0,9,0,0,9,0.3526721000671387,-1,-1,-1,-1
200,4,7,14,0,0,9,0,0,9,0.3116335868835449,-1,-1,-1,-1
200,4,7,15,0,0,8,0,0,8,0.3590645790100098,-1,-1,-1,-1
200,4,7,16,0,0,8,0,0,8,0.3162639141082764,-1,-1,-1,-1
200,4,7,17,0,0,7,0,0,7,0.3486289978027344,-1,-1,-1,-1
200,4,7,18,0,0,7,0,0,7,0.3124358654022217,-1,-1,-1,-1
200,4,7,19,0,0,7,0,0,8,0.3880863189697266,7,1.280303239822388,-1,-1
200,4,7,20,0,0,8,0,0,8,0.2961428165435791,-1,-1,-1,-1
200,4,7,21,0,0,9,0,0,9,0.346752405166626,-1,-1,-1,-1
200,4,7,22,0,0,9,0,0,9,0.2836694717407227,-1,-1,-1,-1
200,4,7,23,0,0,9,0,0,9,0.2541539669036865,-1,-1,-1,-1
200,4,7,24,0,0,8,0,0,7,0.3164525032043457,8,1.253800630569458,-1,-1
200,4,7,25,0,0,9,0,0,9,0.3580572605133057,-1,-1,-1,-1
200,4,7,26,0,0,10,0,0,10,0.3504283428192139,-1,-1,-1,-1
200,4,7,27,0,0,7,0,0,7,0.3593704700469971,-1,-1,-1,-1
200,4,7,28,0,0,8,0,0,8,0.3016684055328369,-1,-1,-1,-1
200,4,7,29,0,0,7,0,0,7,0.3456070423126221,-1,-1,-1,-1
200,4,7,30,0,0,7,0,0,7,0.3411464691162109,-1,-1,-1,-1
200,4,7,31,0,0,10,0,0,10,0.3568062782287598,-1,-1,-1,-1
200,4,7,32,0,0,9,0,0,10,0.3440427780151367,9,1.466975927352905,-1,-1
200,4,7,33,0,0,8,0,0,8,0.4349567890167236,-1,-1,-1,-1
200,4,7,34,0,0,8,0,0,8,0.3690347671508789,-1,-1,-1,-1
200,4,7,35,0,0,9,0,0,9,0.3091292381286621,-1,-1,-1,-1
200,4,7,36,0,0,8,0,0,8,0.3533718585968018,-1,-1,-1,-1
200,4,7,37,0,0,7,0,0,7,0.3457961082458496,-1,-1,-1,-1
200,4,7,38,0,0,7,0,0,7,0.2916762828826904,-1,-1,-1,-1
200,4,7,39,0,0,7,0,0,7,0.2800681591033936,-1,-1,-1,-1
200,4,7,40,0,0,10,0,0,10,0.3991401195526123,-1,-1,-1,-1
200,4,7,41,0,0,7,0,0,7,0.3257210254669189,-1,-1,-1,-1
200,4,7,42,0,0,8,0,0,8,0.2986400127410889,-1,-1,-1,-1
200,4,7,43,0,0,10,0,0,9,0.2624893188476562,10,1.335060358047485,-1,-1
200,4,7,44,0,0,8,0,0,8,0.4021005630493164,-1,-1,-1,-1
200,4,7,45,0,0,10,0,0,10,0.315920352935791,-1,-1,-1,-1
