13,2,6,1,0,1,7,0,0,7,0.5678994655609131,-1,-1,-1,-1
13,2,6,2,0,1,7,0,0,7,0.3619954586029053,-1,-1,-1,-1
13,2,6,3,0,1,8,0,0,9,0.4758353233337402,8,1.635855197906494,-1,-1
13,2,6,4,0,1,8,0,0,8,0.3541834354400635,-1,-1,-1,-1
13,2,6,5,0,1,9,0,0,9,0.500443696975708,-1,-1,-1,-1
13,2,6,6,0,1,10,0,0,10,0.4969925880432129,-1,-1,-1,-1
13,2,6,7,0,1,8,0,0,9,0.7170395851135254,8,1.980994701385498,-1,-1
13,2,6,8,0,1,7,0,0,7,0.5354833602905273,-1,-1,-1,-1
13,2,6,9,0,1,10,0,0,9,0.4984781742095947,10,1.754514217376709,-1,-1
13,2,6,10,0,1,8,0,0,8,0.9082045555114746,-1,-1,-1,-1
13,2,6,11,0,1,9,0,0,9,0.4987518787384033,-1,-1,-1,-1
13,2,6,12,0,1,8,0,0,8,0.6154038906097412,-1,-1,-1,-1
13,2,6,13,0,1,9,0,0,9,0.5202145576477051,-1,-1,-1,-1
13,2,6,14,0,1,9,0,0,9,0.379875659942627,-1,-1,-1,-1
13,2,6,15,0,1,9,0,0,9,0.3725388050079346,-1,-1,-1,-1
13,2,6,16,0,1,9,0,0,9,0.3489835262298584,-1,-1,-1,-1
13,2,6,17,0,1,8,0,0,8,0.7026515007019043,-1,-1,-1,-1
13,2,6,18,0,1,9,0,0,9,0.4598865509033203,-1,-1,-1,-1
13,2,6,19,0,1,10,0,0,10,0.641737699508667,-1,-1,-1,-1
13,2,6,20,0,1,7,0,0,7,0.4171528816223145,-1,-1,-1,-1
13,2,6,21,0,1,7,0,0,7,0.3279674053192139,-1,-1,-1,-1
13,2,6,22,0,1,8,0,0,9,0.5462312698364258,8,1.673974275588989,-1,-1
13,2,6,23,0,1,8,0,0,8,0.3031585216522217,-1,-1,-1,-1
13,2,6,24,0,1,9,0,0,9,0.4588258266448975,-1,-1,-1,-1
13,2,6,25,0,1,10,0,0,10,0.6563546657562256,-1,-1,-1,-1
13,2,6,26,0,1,8,0,0,9,0.5513863563537598,8,1.54334545135498,-1,-1
13,2,6,27,0,1,7,0,0,7,0.632331371307373,-1,-1,-1,-1
13,2,6,28,0,1,7,0,0,7,0.4166693687438965,-1,-1,-1,-1
13,2,6,29,0,1,10,0,0,9,0.5041015148162842,10,1.67210865020752,-1,-1
13,2,6,30,0,1,8,0,0,8,0.6453347206115723,-1,-1,-1,-1
13,2,6,31,0,1,8,0,0,8,0.3086154460906982,-1,-1,-1,-1
13,2,6,32,0,1,9,0,0,9,0.463911771774292,-1,-1,-1,-1
13,2,6,33,0,1,9,0,0,9,0.3174140453338623,-1,-1,-1,-1
13,2,6,34,0,1,9,0,0,9,0.3118727207183838,-1,-1,-1,-1
13,2,6,35,0,1,9,0,0,9,0.2828254699707031,-1,-1,-1,-1
13,2,6,36,0,1,7,0,0,7,0.5666425228118896,-1,-1,-1,-1
13,2,6,37,0,1,7,0,0,7,0.3208730220794678,-1,-1,-1,-1
13,2,6,38,0,1,8,0,0,8,0.4749464988708496,-1,-1,-1,-1
13,2,6,39,0,1,9,0,0,9,0.5133583545684814,-1,-1,-1,-1
13,2,6,40,0,1,8,0,0,8,0.6055045127868652,-1,-1,-1,-1
13,2,6,41,0,1,8,0,0,8,0.3106718063354492,-1,-1,-1,-1
